town_code;town_name;state_code;district_code;sub_district_code
801893;Titlagarh (NAC + OG);21;393;3152
801893;Titlagarh (NAC);21;393;3152
801894;Khariar Road (NAC);21;394;3153
801895;Khariar (NAC);21;394;3156
801896;Kesinga (NAC);21;395;3159
801897;Bhawanipatna (M);21;395;3164
801898;Junagarh (NAC);21;395;3166
801899;Rayagada (M);21;396;3181
801900;Gunupur (NAC + OG);21;396;3183
801900;Gunupur (NAC);21;396;3183
801901;Gudari (NAC);21;396;3184
801902;Umarkote (NAC);21;397;3189
801903;Nabarangapur (M + OG);21;397;3196
801903;Nabarangapur (M);21;397;3196
801904;Kotpad (NAC);21;398;3199
801905;Koraput (NAC);21;398;3208
801906;Jeypur (M);21;398;3209
801907;Sunabeda (NAC).;21;398;3216
801908;Malkangiri (NAC);21;399;3220
801909;Balimela (NAC);21;399;3226
801910;Shivpur Charcha (M);22;400;3232
801911;Baikunthpur (M);22;400;3232
801916;Chirmiri (M.Corp) (Part);22;400;3232
801912;Manendragarh (M);22;400;3234
801913;Khongapani (NP);22;400;3234
801914;Jhagrakhand (NP);22;400;3234
801915;Nai-Ledri (NP);22;400;3234
801916;Chirmiri (M.Corp) (Part);22;400;3235
801917;Ramanujganj (NP);22;401;3236
801918;Balrampur (NP);22;401;3237
801919;Wadrafnagar (NP);22;401;3238
801920;Pratappur (NP);22;401;3239
801921;Jarhi (NP);22;401;3239
801922;Kusmi (NP);22;401;3240
801923;Surajpur (M);22;401;3242
801924;Bishrampur (NP);22;401;3242
801925;Bhatgaon (NP);22;401;3244
801926;Premnagar (NP);22;401;3246
801927;Ambikapur (M Corp. + OG);22;401;3247
801927;Ambikapur (M Corp.);22;401;3247
801928;Lakhanpur (NP);22;401;3248
801929;Rajpur (NP);22;401;3250
801930;Sitapur (NP);22;401;3252
801931;Bagicha (NP);22;402;3255
801932;JashpurNagar (M + OG);22;402;3257
801932;JashpurNagar (M);22;402;3257
801933;Pathalgaon (NP);22;402;3262
801934;Kotba (NP);22;402;3262
801935;Dharamjaigarh (NP);22;403;3263
801936;Lailunga (NP);22;403;3264
801937;Gharghoda (NP);22;403;3265
801938;Kirodimalnagar (NP);22;403;3267
801939;Raigarh (M Corp. + OG);22;403;3267
801939;Raigarh (M Corp.);22;403;3267
801940;Pusaur (NP);22;403;3268
801941;Kharsia  (M);22;403;3269
801942;Sarangarh (NP);22;403;3270
801943;Sariya (NP);22;403;3271
801944;Baramkela (NP);22;403;3271
801945;Katghora (NP);22;404;3272
801946;Chhurikala (NP);22;404;3272
801947;Dipka (M);22;404;3272
801949;Korba (M Corp.) (Part);22;404;3272
801948;Pali (NP);22;404;3274
801949;Korba (M Corp. + OG) (Part);22;404;3275
801949;Korba (M Corp.) (Part);22;404;3275
801950;Naila-Janjgir (M);22;405;3277
801951;Akaltara (M);22;405;3278
801952;Baloda (NP);22;405;3279
801953;Nawagarh (NP);22;405;3280
801954;Shivrinarayan (NP);22;405;3280
801955;Champa (M);22;405;3281
801956;Saragaon (NP);22;405;3281
801957;Sakti (M);22;405;3282
801958;Naya Baradwar (NP);22;405;3282
801959;Rahaud (NP);22;405;3283
801960;Kharod (NP);22;405;3283
801961;Dabhra (NP);22;405;3284
801962;Chandrapur (NP);22;405;3284
801963;Adbhar (NP);22;405;3285
801964;Jaijepur (NP);22;405;3286
801965;Gaurella (NP);22;406;3287
801966;Pendra (NP);22;406;3289
801967;Lormi (NP);22;406;3290
801968;Kota (NP);22;406;3291
801969;Ratanpur (NP);22;406;3291
801970;Mungeli (M + OG);22;406;3292
801970;Mungeli (M );22;406;3292
801971;Pathariya (NP);22;406;3293
801972;Sargaon (NP);22;406;3293
801973;Takhatpur (NP);22;406;3294
801974;Sakari (NP);22;406;3294
801975;Bilaspur (M Corp. + OG) (Part);22;406;3294
801975;Bilaspur (M Corp.) (Part);22;406;3295
801976;Tifra (NP);22;406;3295
801977;Sirgitti (NP);22;406;3295
801978;Malhar (NP);22;406;3296
801979;Bodri (NP);22;406;3297
801980;Bilha (NP);22;406;3297
801981;Kawardha (M + OG);22;407;3298
801981;Kawardha (M );22;407;3298
801982;Pipariya (NP);22;407;3298
801983;Bodla (NP);22;407;3299
801984;Sahaspur-Lohara (NP);22;407;3300
801985;Pandariya (NP);22;407;3301
801986;Pandatarai (NP);22;407;3301
801987;Gandai (NP);22;408;3302
801988;Chhuikhadan (NP);22;408;3302
801989;Khairagarh (M);22;408;3303
801990;Dongargarh (M);22;408;3304
801991;Rajnandgaon (M Corp.);22;408;3305
801992;Chhuriya (NP);22;408;3306
801993;Dongargaon (NP);22;408;3307
801994;Ambagarh Chowki (NP);22;408;3310
801995;Nawagarh (NP);22;409;3311
801996;Maro (NP);22;409;3311
801997;Bemetara (M);22;409;3312
801998;Saja (NP);22;409;3313
801999;Devkar  (NP);22;409;3313
802000;Parpondi (NP);22;409;3313
802001;Than-Khamharia (NP);22;409;3314
802002;Berla (NP);22;409;3315
802003;Dhamdha (NP);22;409;3316
802004;Ahiwara (NP);22;409;3316
802005;Kumhari (M) (Part);22;409;3316
802006;Jamul (M) (Part);22;409;3316
802007;Bhilai Charoda (M) (Part);22;409;3316
802006;Jamul (M) (Part);22;409;3317
802008;Bhilai Nagar (M Corp. + OG) (Part);22;409;3317
802008;Bhilai Nagar (M Corp.) (Part);22;409;3317
802009;Durg (M Corp.);22;409;3317
802010;Utai (NP);22;409;3317
802007;Bhilai Charoda (M) (Part);22;409;3317
802008;Bhilai Nagar (M Corp.) (Part);22;409;3318
802005;Kumhari (M) (Part);22;409;3318
802007;Bhilai Charoda (M) (Part);22;409;3318
802011;Patan (NP);22;409;3318
802012;Arjunda (NP);22;409;3319
802013;Gunderdehi (NP);22;409;3319
802014;Daundi Lohara (NP);22;409;3320
802015;Balod (M);22;409;3321
802016;Dalli-Rajhara (M);22;409;3322
802017;Chikhalakasa (NP);22;409;3322
802018;Doundi (NP);22;409;3322
802019;Gurur (NP);22;409;3323
802020;Simga (NP);22;410;3324
802021;Bhatapara (M);22;410;3325
802022;Baloda Bazar (M);22;410;3326
802023;Lawan (NP);22;410;3326
802024;Palari (NP);22;410;3327
802025;Tundra (NP);22;410;3328
802026;Kasdol (NP);22;410;3328
802027;Bhatgaon (NP);22;410;3329
802028;Bilaigarh (NP);22;410;3329
802029;Arang  (NP);22;410;3330
802030;Abhanpur (NP);22;410;3331
802031;Gobra Nawapara (M);22;410;3331
802032;Koora (NP);22;410;3332
802033;Birgaon (M);22;410;3332
802034;Raipur (M Corp. + OG);22;410;3332
802034;Raipur (M Corp.);22;410;3332
802035;Mana-Camp (NP);22;410;3332
802036;Fingeshwar (NP);22;410;3333
802037;Rajim (NP);22;410;3333
802038;Tilda Newra (M + OG);22;410;3334
802038;Tilda Newra (M);22;410;3334
802039;Kharora (NP);22;410;3334
802040;Gariyaband (NP);22;410;3335
802041;Chhura (NP);22;410;3336
802042;Basna  (NP);22;411;3339
802043;Saraipali (NP);22;411;3340
802044;Tumgaon (NP);22;411;3341
802045;Mahasamund (M + OG);22;411;3341
802045;Mahasamund (M);22;411;3341
802046;Pithora (NP);22;411;3342
802047;Bagbahara (NP);22;411;3343
802048;Bhakhara (NP);22;412;3344
802049;Kurud (NP);22;412;3344
802050;Magarlod (NP);22;412;3345
802051;Aamadi (NP);22;412;3346
802052;Dhamtari (M + OG);22;412;3346
802052;Dhamtari (M);22;412;3346
802053;Nagari (NP);22;412;3347
802054;Charama (NP);22;413;3348
802055;Bhanupratappur (NP);22;413;3349
802056;Kanker (M + OG);22;413;3351
802056;Kanker (M);22;413;3351
802057;Narharpur (NP);22;413;3352
802058;Antagarh (NP);22;413;3353
802059;Pakhanjur (NP);22;413;3354
802060;Keskal (NP);22;414;3355
802061;Visrampuree (NP);22;414;3356
802062;Kondagaon (M);22;414;3357
802063;Farasgaon (NP);22;414;3359
802064;Jagdalpur (M Corp.);22;414;3360
802065;Bastar (NP);22;414;3363
802066;Narayanpur (NP);22;415;3367
802067;Dantewada (NP);22;416;3369
802068;Bade Bacheli (M);22;416;3369
802069;Barsur (NP);22;416;3370
802070;Geedam (NP);22;416;3370
802071;Kirandul (M);22;416;3372
802072;Dornapal (NP);22;416;3373
802073;Konta (NP);22;416;3373
802074;Sukma (NP);22;416;3375
802075;Bhopalpattanam (NP);22;417;3376
802076;Bijapur (NP);22;417;3378
802077;Bhairamgarh (NP);22;417;3379
802078;Vijaypur (NP);23;418;3380
802079;Sheopur (M + OG);23;418;3382
802079;Sheopur (M);23;418;3382
802080;Badoda (NP);23;418;3383
802081;Ambah (M);23;419;3385
802082;Porsa (M);23;419;3386
802083;Morena (M);23;419;3387
802084;Bamor (NP);23;419;3387
802085;Joura (NP);23;419;3388
802086;Kailaras (NP);23;419;3389
802087;Jhundpura (NP);23;419;3390
802088;Sabalgarh (M);23;419;3390
802089;Phuphkalan (NP);23;420;3392
802090;Bhind (M);23;420;3392
802091;Akoda (NP);23;420;3392
802092;Mehgaon (NP);23;420;3393
802093;Gormi (NP);23;420;3394
802094;Gohad (M);23;420;3395
802095;Mau (NP);23;420;3395
802096;Mihona (NP);23;420;3397
802097;Lahar (NP);23;420;3398
802098;Alampur (NP);23;420;3398
802099;Daboh (NP);23;420;3398
802100;Gwalior (M Corp.);23;421;3399
802101;Morar Cantt (CB);23;421;3399
802102;Bilaua (NP);23;421;3400
802103;Pichhore (NP);23;421;3400
802104;Dabra (M);23;421;3400
802105;Bhitarwar (NP);23;421;3401
802106;Antari (NP);23;421;3402
802107;Seondha (NP);23;422;3403
802108;Indergarh (NP);23;422;3404
802109;Datia (M);23;422;3405
802110;Badoni (NP);23;422;3405
802111;Bhander (NP);23;422;3406
802112;Shivpuri (M);23;423;3408
802113;Narwar (NP);23;423;3409
802114;Karera (NP);23;423;3410
802115;Kolaras (NP);23;423;3411
802116;Badarwas (NP);23;423;3412
802117;Pichhore (NP);23;423;3413
802118;Khaniyadhana (NP);23;423;3414
802119;Tarichar Kalan (NP);23;424;3415
802120;Niwari (NP);23;424;3415
802121;Orchha (NP);23;424;3416
802122;Jeron Khalsa (NP);23;424;3417
802123;Prithvipur (NP);23;424;3417
802124;Lidhora Khas (NP);23;424;3418
802125;Jatara (NP);23;424;3418
802126;Palera (NP);23;424;3420
802127;Baldeogarh (NP);23;424;3421
802128;Khargapur (NP);23;424;3422
802129;Kari (NP);23;424;3423
802130;Tikamgarh (M);23;424;3423
802131;Badagaon (NP);23;424;3423
802132;Barigarh (NP);23;425;3424
802133;Laundi (NP);23;425;3425
802134;Chandla (NP);23;425;3426
802135;Harpalpur (NP);23;425;3427
802136;Nowgong (M);23;425;3427
802137;Garhi - Malhera (NP);23;425;3428
802138;Maharajpur (NP);23;425;3428
802139;Chhatarpur (M + OG);23;425;3429
802139;Chhatarpur (M);23;425;3429
802140;Rajnagar (NP);23;425;3430
802141;Khajuraho (NP);23;425;3430
802142;Bada Malhera (NP);23;425;3431
802143;Ghuwara (NP);23;425;3432
802144;Satai (NP);23;425;3433
802145;Bijawar (NP);23;425;3433
802146;Buxwaha (NP);23;425;3434
802147;Ajaigarh (NP);23;426;3435
802148;Panna (M + OG);23;426;3436
802148;Panna (M);23;426;3436
802149;Devendranagar (NP);23;426;3437
802150;Kakarhati (NP);23;426;3437
802151;Amanganj (NP);23;426;3439
802152;Pawai (NP);23;426;3440
802153;Bina Etawa (M);23;427;3443
802154;Khurai (M);23;427;3444
802155;Banda (NP);23;427;3446
802156;Shahgarh (NP);23;427;3447
802157;Rahatgarh (NP);23;427;3448
802158;Shahpur (NP);23;427;3449
802159;Sagar (M Corp. + OG);23;427;3449
802159;Sagar (M Corp.);23;427;3449
802160;Sagar Cantt (CB);23;427;3449
802161;Garhakota (M + OG);23;427;3450
802161;Garhakota (M);23;427;3450
802162;Rehli (M);23;427;3451
802163;Deori (M);23;427;3453
802164;Hatta (M);23;428;3454
802165;Patharia (NP);23;428;3457
802166;Hindoria (NP);23;428;3458
802167;Damoh (M + OG);23;428;3458
802167;Damoh (M);23;428;3458
802168;Tendukheda (NP);23;428;3460
802169;Kothi (NP);23;429;3461
802170;Satna (M Corp. + OG);23;429;3461
802170;Satna (M Corp.);23;429;3461
802171;Chitrakoot (NP);23;429;3462
802172;Birsinghpur (NP);23;429;3463
802173;Jaitwara (NP);23;429;3463
802174;Nagod (NP);23;429;3464
802175;Unchahara (NP);23;429;3465
802176;Rampur Baghelan (NP);23;429;3466
802177;Kotar (NP);23;429;3467
802178;Amarpatan (NP);23;429;3468
802179;Maihar (M);23;429;3470
802180;Chakghat (NP);23;430;3471
802181;Teonthar (NP);23;430;3471
802182;Sirmour (NP);23;430;3473
802183;Baikunthpur (NP);23;430;3473
802184;Mangawan (NP);23;430;3474
802185;Semaria (NP);23;430;3475
802186;Hanumana (NP);23;430;3476
802187;Mauganj (NP);23;430;3477
802188;Naigarhi (NP);23;430;3478
802189;Rewa (M Corp.);23;430;3479
802190;Govindgarh (NP);23;430;3479
802191;Gurh (NP);23;430;3481
802192;Umaria (M);23;431;3482
802193;Chandia (NP);23;431;3483
802194;Pali (NP);23;431;3485
802195;Nowrozabad (Khodargama) (NP);23;431;3486
802196;Diken (NP);23;432;3487
802197;Jawad (NP);23;432;3487
802198;Singoli (NP);23;432;3488
802199;Ratangarh (NP);23;432;3488
802200;Neemuch (M + OG);23;432;3489
802200;Neemuch (M);23;432;3489
802201;Jiran (NP);23;432;3490
802202;Rampura (NP);23;432;3491
802203;Manasa (NP);23;432;3491
802204;Kukdeshwar (NP);23;432;3491
802205;Bhanpura (NP);23;433;3492
802206;Malhargarh (NP);23;433;3493
802207;Narayangarh (NP);23;433;3493
802208;Piplya Mandi (NP);23;433;3493
802209;Garoth (NP);23;433;3494
802210;Shamgarh (NP);23;433;3495
802211;Mandsaur (M);23;433;3496
802212;Nagri (NP);23;433;3497
802213;Sitamau (NP);23;433;3498
802214;Suwasara (NP);23;433;3499
802215;Piploda (NP);23;434;3500
802216;Jaora (M + OG);23;434;3501
802216;Jaora (M);23;434;3501
802217;Badawada (NP);23;434;3501
802218;Alot (NP);23;434;3502
802219;Tal (NP);23;434;3503
802220;Sailana (NP);23;434;3504
802221;Namli (NP);23;434;3507
802222;Ratlam (M Corp.);23;434;3507
802223;Dhamnod (NP);23;434;3507
802224;Khacharod (M);23;435;3508
802225;Nagda (M);23;435;3509
802226;Unhel (NP);23;435;3509
802227;Mahidpur (M + OG);23;435;3510
802227;Mahidpur (M);23;435;3510
802228;Tarana (NP);23;435;3512
802229;Makdon (NP);23;435;3512
802230;Ujjain (M Corp.);23;435;3513
802231;Badnagar (M + OG);23;435;3514
802231;Badnagar (M);23;435;3514
802232;Soyatkalan (NP);23;436;3515
802233;Susner (NP);23;436;3515
802234;Nalkheda (NP);23;436;3516
802235;Badagaon (NP);23;436;3516
802236;Badod (NP);23;436;3517
802237;Agar (M);23;436;3518
802238;Kanad (NP);23;436;3518
802239;Shajapur (M);23;436;3519
802240;Maksi (NP);23;436;3519
802241;Shujalpur (M);23;436;3522
802242;Akodia (NP);23;436;3522
802243;Polaykalan (NP);23;436;3522
802244;Tonk Khurd (NP);23;437;3524
802245;Bhaurasa (NP);23;437;3525
802246;Sonkatch (NP);23;437;3525
802247;Pipalrawan (NP);23;437;3525
802248;Dewas (M Corp.);23;437;3526
802249;Kannod (NP);23;437;3527
802250;Loharda (NP);23;437;3528
802251;Kantaphod (NP);23;437;3528
802252;Satwas (NP);23;437;3528
802253;Karnawad (NP);23;437;3529
802254;Bagli (NP);23;437;3529
802255;Hatpiplya (NP);23;437;3530
802256;Khategaon (NP);23;437;3531
802257;Badnawar (NP);23;438;3532
802258;Rajgarh (NP);23;438;3533
802259;Sardarpur (NP);23;438;3533
802260;Dhar (M);23;438;3534
802261;Pithampur (M);23;438;3534
802262;Mandav (NP);23;438;3534
802263;Kukshi (NP);23;438;3536
802264;Dahi (NP);23;438;3537
802265;Manawar (M);23;438;3538
802266;Dhamnod (NP);23;438;3539
802267;Dharampuri (NP);23;438;3539
802268;Runji-Gautampura (NP);23;439;3540
802269;Depalpur (NP);23;439;3540
802270;Betma (NP);23;439;3540
802271;Hatod (NP);23;439;3541
802272;Sawer (NP);23;439;3542
802273;Indore (M Corp. + OG);23;439;3543
802273;Indore (M Corp.);23;439;3543
802274;Rau (NP);23;439;3543
802275;Mhow Cantt (CB);23;439;3544
802276;Mhowgaon (NP);23;439;3544
802277;Manpur (NP);23;439;3544
802278;Barwaha (M);23;440;3545
802279;Sanawad (M);23;440;3545
802280;Maheshwar (NP);23;440;3546
802281;Mandleshwar (NP);23;440;3546
802282;Kasrawad (NP);23;440;3547
802283;Bhikangaon (NP);23;440;3549
802284;Khargone (M + OG);23;440;3550
802284;Khargone (M);23;440;3550
802285;Barwani (M);23;441;3554
802286;Anjad (NP);23;441;3557
802287;Rajpur (NP);23;441;3558
802288;Palsud (NP);23;441;3558
802289;Pansemal (NP);23;441;3559
802290;Khetia (NP);23;441;3559
802291;Sendhwa (M);23;441;3561
802292;Machalpur (NP);23;442;3563
802293;Jirapur (NP);23;442;3563
802294;Khilchipur (NP);23;442;3564
802295;Chhapiheda (NP);23;442;3564
802296;Rajgarh (NP);23;442;3565
802297;Khujner (NP);23;442;3565
802298;Suthaliya (NP);23;442;3566
802299;Biaora (M + OG);23;442;3566
802299;Biaora (M);23;442;3566
802300;Sarangpur (M);23;442;3567
802301;Narsinghgarh (M);23;442;3568
802302;Boda (NP);23;442;3568
802303;Pachore (NP);23;442;3569
802304;Talen (NP);23;442;3569
802305;Lateri (NP);23;443;3570
802306;Sironj (M);23;443;3571
802307;Kurwai (NP);23;443;3572
802308;Basoda (M + OG);23;443;3573
802308;Basoda (M);23;443;3573
802309;Shamshabad (NP);23;443;3576
802310;Vidisha (M);23;443;3579
802311;Berasia (M);23;444;3580
802312;Bhopal (M Corp.);23;444;3581
802313;Kolar (M);23;444;3581
802314;Sehore (M + OG);23;445;3582
802314;Sehore (M);23;445;3582
802315;Ashta (M + OG);23;445;3584
802315;Ashta (M);23;445;3584
802316;Kothri (NP);23;445;3584
802317;Jawar (NP);23;445;3585
802318;Ichhawar (NP);23;445;3586
802319;Nasrullaganj (NP);23;445;3587
802320;Budni (NP);23;445;3588
802321;Rehti (NP);23;445;3589
802322;Sanchi (NP);23;446;3590
802323;Raisen (M);23;446;3590
802324;Gairatganj (NP);23;446;3591
802325;Begamganj (M);23;446;3592
802326;Sultanpur (NP);23;446;3593
802327;Mandideep (M);23;446;3593
802328;Obedullaganj (NP);23;446;3593
802329;Baraily (NP + OG);23;446;3594
802329;Baraily (NP);23;446;3594
802330;Badi (NP);23;446;3595
802331;Silwani (NP);23;446;3596
802332;Udaipura (NP);23;446;3597
802333;Bhainsdehi (NP);23;447;3598
802334;Athner (NP);23;447;3599
802335;Betul (M);23;447;3600
802336;Betul-Bazar (NP);23;447;3600
802337;Chicholi (NP);23;447;3601
802338;Sarni (M);23;447;3602
802339;Multai (M);23;447;3604
802340;Amla (M);23;447;3605
802341;Khirkiya (NP);23;448;3606
802342;Harda (M + OG);23;448;3608
802342;Harda (M);23;448;3608
802343;Timarni (NP);23;448;3610
802344;Seoni-Malwa (M);23;449;3612
802345;Itarsi (M + OG);23;449;3613
802345;Itarsi (M);23;449;3613
802346;Hoshangabad (M);23;449;3614
802347;Babai (NP);23;449;3616
802348;Sohagpur (NP);23;449;3617
802349;Pipariya (M);23;449;3618
802350;Pachmarhi Cantt (CB);23;449;3618
802351;Murwara (Katni) (M Corp.);23;450;3620
802352;Barhi (NP);23;450;3622
802353;Kymore (NP);23;450;3624
802354;Vijayraghavgarh (NP);23;450;3624
802355;Sihora (M);23;451;3627
802356;Majholi (NP);23;451;3628
802357;Katangi (NP);23;451;3629
802358;Patan (NP);23;451;3629
802359;Shahpura (NP);23;451;3630
802360;Jabalpur Cantt (CB);23;451;3631
802361;Jabalpur (M Corp. + OG);23;451;3631
802361;Jabalpur (M Corp.);23;451;3631
802362;Bhedaghat (NP);23;451;3631
802363;Barela (NP);23;451;3631
802364;Panagar (M);23;451;3632
802365;Gotegaon (NP + OG);23;452;3634
802365;Gotegaon (NP);23;452;3634
802366;Gadarwara (M + OG);23;452;3635
802366;Gadarwara (M);23;452;3635
802367;Narsimhapur (M + OG);23;452;3636
802367;Narsimhapur (M);23;452;3636
802368;Kareli (M);23;452;3637
802369;Tendukheda (NP);23;452;3638
802370;Shahpura (NP);23;453;3639
802371;Dindori (NP);23;453;3640
802372;Niwas (NP);23;454;3641
802373;Mandla (M + OG);23;454;3643
802373;Mandla (M);23;454;3643
802374;Bamhani (NP);23;454;3643
802375;Bichhiya (NP);23;454;3645
802376;Nainpur (M + OG);23;454;3646
802376;Nainpur (M);23;454;3646
802377;Amarwara (M);23;455;3648
802378;Harrai (NP);23;455;3649
802379;Chaurai Khas (M);23;455;3650
802380;Jamai (M);23;455;3651
802381;Damua (M);23;455;3651
802382;Neuton Chikhli Kalan (NP);23;455;3652
802383;Dongar Parasia (M + OG);23;455;3652
802383;Dongar Parasia (M);23;455;3652
802384;Chandameta- Butaria (NP);23;455;3652
802385;Badkuhi (NP);23;455;3652
802386;Chhindwara (M + OG);23;455;3654
802386;Chhindwara (M);23;455;3654
802387;Sausar (M);23;455;3656
802388;Mohgaon (NP);23;455;3656
802389;Lodhikheda (NP);23;455;3656
802390;Piplanarayanwar (NP);23;455;3656
802391;Pandhurna (M);23;455;3658
802392;Lakhnadon (NP);23;456;3659
802393;Seoni (M);23;456;3664
802394;Barghat (NP);23;456;3665
802395;Katangi (NP);23;457;3667
802396;Waraseoni (M + OG);23;457;3669
802396;Waraseoni (M);23;457;3669
802397;Balaghat (M);23;457;3672
802398;Baihar (NP);23;457;3674
802399;Malajkhand (M);23;457;3674
802400;Lanji (NP);23;457;3676
802401;Guna (M);23;458;3677
802402;Raghogarh -Vijaypur (M);23;458;3679
802403;Kumbhraj (NP);23;458;3681
802404;Aron (NP);23;458;3682
802405;Chachaura-Binaganj (NP);23;458;3683
802406;Isagarh (NP);23;459;3684
802407;Chanderi (M);23;459;3685
802408;Ashoknagar (M);23;459;3686
802409;Mungaoli (NP + OG);23;459;3688
802409;Mungaoli (NP);23;459;3688
802410;Khand(Bansagar) (NP);23;460;3689
802411;Beohari (NP);23;460;3689
802412;Jaisinghnagar (NP);23;460;3690
802413;Shahdol (M);23;460;3691
802414;Burhar (NP);23;460;3691
802415;Dhanpuri (Nargada Hari Dafai) (M);23;460;3691
802416;Bijuri (M);23;461;3693
802417;Kotma (M);23;461;3693
802418;Pasan (M);23;461;3694
802419;Anuppur (M);23;461;3694
802420;Jaithari (NP);23;461;3695
802421;Amarkantak (NP);23;461;3696
802422;Rampur Naikin (NP);23;462;3697
802423;Churhat (NP);23;462;3698
802424;Sidhi (M);23;462;3699
802425;Majhauli (NP);23;462;3701
802426;Singrauli (M Corp.);23;463;3705
802427;Thandla (NP);23;464;3706
802428;Petlawad (NP);23;464;3707
802429;Jhabua (M);23;464;3709
802430;Ranapur (NP);23;464;3710
802431;Bhavra (NP);23;465;3711
802432;Jobat (NP);23;465;3712
802433;Alirajpur (M);23;465;3713
802434;Chhanera (NP);23;466;3714
802435;Khandwa (M Corp.);23;466;3716
802436;Omkareshwar (NP);23;466;3717
802437;Mundi (NP);23;466;3717
802438;Pandhana (NP);23;466;3718
802439;Burhanpur (M Corp.);23;467;3719
802440;Shahpur (NP);23;467;3719
802441;Nepanagar (M);23;467;3721
802442;Rapar (M);24;468;3723
802443;Bhachau (M);24;468;3724
802444;Anjar (M);24;468;3725
802445;Bhuj (M + OG);24;468;3726
802445;Bhuj (M);24;468;3726
802446;Mandvi (M);24;468;3729
802447;Gandhidham (M);24;468;3731
802448;Tharad (M);24;469;3733
802449;Dhanera (M);24;469;3734
802450;Palanpur (M + OG);24;469;3739
802450;Palanpur (M);24;469;3739
802451;Deesa (M);24;469;3740
802452;Bhabhar (M);24;469;3742
802453;Thara (M);24;469;3743
802454;Radhanpur (M);24;470;3745
802455;Sidhpur (M + OG);24;470;3746
802455;Sidhpur (M);24;470;3746
802456;Patan (M + OG);24;470;3747
802456;Patan (M);24;470;3747
802457;Harij (M);24;470;3748
802458;Chanasma (M);24;470;3750
802459;Kheralu (M);24;471;3752
802460;Unjha (M);24;471;3753
802461;Visnagar (M + OG);24;471;3754
802461;Visnagar (M);24;471;3754
802462;Vadnagar (M);24;471;3755
802463;Vijapur (M + OG);24;471;3756
802463;Vijapur (M);24;471;3756
802464;Mahesana (M + OG);24;471;3757
802464;Mahesana (M);24;471;3757
802465;Kadi (M + OG);24;471;3759
802465;Kadi (M);24;471;3759
802466;Khedbrahma (M);24;472;3760
802467;Vadali (M);24;472;3762
802468;Idar (M + OG);24;472;3763
802468;Idar (M);24;472;3763
802469;Himatnagar (M);24;472;3766
802470;Prantij (M);24;472;3767
802471;Talod (M);24;472;3768
802472;Modasa (M);24;472;3769
802473;Bayad (M);24;472;3772
802474;Chhatral (INA);24;473;3773
802475;Kalol (M + OG);24;473;3773
802475;Kalol (M + OG);24;473;3773
802475;Kalol (M);24;473;3773
802476;Kalol (INA);24;473;3773
802477;Mansa (M);24;473;3774
802478;Pethapur (M);24;473;3775
802479;Gandhinagar (NA + OG);24;473;3775
802479;Gandhinagar (NA);24;473;3775
802480;Dehgam (M);24;473;3776
802481;Viramgam (M);24;474;3779
802482;Sanand (M + OG);24;474;3780
802482;Sanand (M);24;474;3780
802483;Ahmadabad Cantonment (CB);24;474;3781
802484;Ahmadabad (M Corp.) (Part);24;474;3781
802484;Ahmadabad (M Corp. + OG) (Part);24;474;3782
802484;Ahmadabad (M Corp.) (Part);24;474;3782
802485;Bareja (M);24;474;3782
802486;Dholka (M + OG);24;474;3783
802486;Dholka (M);24;474;3783
802487;Bavla (M + OG);24;474;3784
802487;Bavla (M);24;474;3784
802488;Barwala (M);24;474;3786
802489;Dhandhuka (M);24;474;3787
802490;Halvad (M);24;475;3788
802491;Dhrangadhra (M);24;475;3789
802492;Patdi (M);24;475;3790
802493;Surendranagar Dudhrej (M);24;475;3792
802494;Wadhwan (M);24;475;3792
802495;Thangadh (M);24;475;3794
802496;Chotila (M);24;475;3794
802497;Limbdi (M);24;475;3797
802498;Maliya (M);24;476;3798
802499;Morvi (M + OG);24;476;3799
802499;Morvi (M);24;476;3799
802500;Wankaner (M);24;476;3801
802501;Rajkot (M Corp. + OG);24;476;3803
802501;Rajkot (M Corp.);24;476;3803
802502;Lodhika (INA);24;476;3804
802503;Jasdan (M);24;476;3806
802504;Gondal (M);24;476;3807
802505;Bhayavadar (M);24;476;3809
802506;Upleta (M);24;476;3809
802507;Dhoraji (M);24;476;3810
802508;Jetpur Navagadh (M);24;476;3811
802509;Okha (M);24;477;3812
802510;Dwarka (M);24;477;3812
802511;Salaya (M);24;477;3813
802512;Khambhalia (M);24;477;3813
802513;Sikka (M);24;477;3814
802514;GSFC (Motikhavdi Sikka) (INA);24;477;3814
802515;Reliance Complex (INA);24;477;3814
802516;Jamnagar (M Corp. + OG);24;477;3814
802516;Jamnagar (M Corp.);24;477;3814
802517;Dhrol (M);24;477;3816
802518;Kalavad (M);24;477;3817
802519;Raval (M);24;477;3819
802520;Bhanvad (M);24;477;3820
802521;Jamjodhpur (M);24;477;3821
802522;Porbandar (M + OG);24;478;3822
802522;Porbandar (M);24;478;3822
802523;Chhaya (M);24;478;3822
802524;Ranavav (M);24;478;3823
802525;Kutiyana (M);24;478;3824
802526;Bantwa (M);24;479;3825
802527;Manavadar (M);24;479;3825
802528;Vanthali (M);24;479;3826
802529;Junagadh (M Corp.);24;479;3827
802530;Visavadar (M);24;479;3829
802531;Keshod (M);24;479;3831
802532;Mangrol (M + OG);24;479;3832
802532;Mangrol (M);24;479;3832
802533;Chorvad (M);24;479;3833
