subdistrict_code;subdistrict_name;state_code;district_code;sub_district_nomenclature
2997;Hindol ;21;383;Police Station
2998;Rasol ;21;383;Police Station
2999;Dhenkanal Sadar ;21;383;Police Station
3000;Palalahada ;21;384;Police Station
3001;Khamar ;21;384;Police Station
3002;Rengali Damsite ;21;384;Police Station
3003;Kaniha ;21;384;Police Station
3004;N.T.P.C.   ;21;384;Police Station
3005;Samal Barrage ;21;384;Police Station
3006;Talcher Sadar;21;384;Police Station
3007;Colliery ;21;384;Police Station
3008;Bikrampur ;21;384;Police Station
3009;NALCO   ;21;384;Police Station
3010;Banarpal;21;384;Police Station
3011;Anugul ;21;384;Police Station
3012;Jarapada ;21;384;Police Station
3013;Industrial  ;21;384;Police Station
3014;Chhendipada ;21;384;Police Station
3015;Handapa;21;384;Police Station
3016;Kishorenagar ;21;384;Police Station
3017;Athmallik ;21;384;Police Station
3018;Kiakata;21;384;Police Station
3019;Thakurgarh ;21;384;Police Station
3020;Purunakot ;21;384;Police Station
3021;Bantala ;21;384;Police Station
3022;Gania ;21;385;Police Station
3023;Dasapalla ;21;385;Police Station
3024;Banigochha ;21;385;Police Station
3025;Nuagaon ;21;385;Police Station
3026;Khandapada ;21;385;Police Station
3027;Fategarh;21;385;Police Station
3028;Nayagarh ;21;385;Police Station
3029;Itamati ;21;385;Police Station
3030;Nayagarh Sadar;21;385;Police Station
3031;Odagaon;21;385;Police Station
3032;Sarankul;21;385;Police Station
3033;Ranapur ;21;385;Police Station
3034;Bolagad ;21;386;Police Station
3035;Begunia;21;386;Police Station
3036;Khordha ;21;386;Police Station
3037;Khordha Sadar;21;386;Police Station
3038;Chandaka;21;386;Police Station
3039;Nandankanan;21;386;Police Station
3040;Saheednagar ;21;386;Police Station
3041;Mancheswar;21;386;Police Station
3042;Balianta ;21;386;Police Station
3043;Balipatna;21;386;Police Station
3044;LINGARAJ;21;386;Police Station
3045;Airfield (Kapila Prasad);21;386;Police Station
3046;Uttara P.S ;21;386;Police Station
3047;Khandagiri ;21;386;Police Station
3048;Tamando ;21;386;Police Station
3049;Jatani;21;386;Police Station
3050;Jankia ;21;386;Police Station
3051;Nirakarpur;21;386;Police Station
3052;Tangi;21;386;Police Station
3053;Balugaon;21;386;Police Station
3054;Banapur;21;386;Police Station
3055;Bhubaneswar (M.Corp.);21;386;Police Station
3056;Delanga;21;387;Police Station
3057;Pipili ;21;387;Police Station
3058;Nimapada;21;387;Police Station
3059;Kakatpur;21;387;Police Station
3060;Astaranga;21;387;Police Station
3061;Konark;21;387;Police Station
3062;Gop;21;387;Police Station
3063;Ramachandi;21;387;Police Station
3064;Satyabadi;21;387;Police Station
3065;Chandanpur ;21;387;Police Station
3066;Sadar ;21;387;Police Station
3067;Brahmagiri;21;387;Police Station
3068;Gadisagada;21;387;Police Station
3069;Krushna Prasad ;21;387;Police Station
3070;Puri (M);21;387;Police Station
3071;TARASINGI;21;388;Police Station
3072;BUGUDA;21;388;Police Station
3073;JAGANNATH PRASAD;21;388;Police Station
3074;BHANJANAGAR;21;388;Police Station
3075;GANGAPUR;21;388;Police Station
3076;SURADA;21;388;Police Station
3077;BADAGADA;21;388;Police Station
3078;ASIKA;21;388;Police Station
3079;DHARAKOTE;21;388;Police Station
3080;KABISURYANAGAR;21;388;Police Station
3081;POLASARA;21;388;Police Station
3082;KODALA;21;388;Police Station
3083;KHALIKOTE;21;388;Police Station
3084;RAMBHA;21;388;Police Station
3085;CHHATRAPUR;21;388;Police Station
3086;GANJAM;21;388;Police Station
3087;CHAMAKHANDI;21;388;Police Station
3088;ARJYAPALLI MARINE ;21;388;Police Station
3089;PURUSOTTAMPUR;21;388;Police Station
3090;HINJILI;21;388;Police Station
3091;PATAPUR;21;388;Police Station
3092;SERAGAD;21;388;Police Station
3093;BRAHMAPUR SADAR;21;388;Police Station
3094;GOPALPUR;21;388;Police Station
3095;GOLANTHARA;21;388;Police Station
3096;DIGAPAHANDI;21;388;Police Station
3097;NUAGAON;21;388;Police Station
3098;JARADA;21;388;Police Station
3109;Ramagiri;21;0;Police Station
3099;Brahmapur (M.Corp.);21;388;Police Station
3100;Adva ;21;389;Police Station
3101;Mohana ;21;389;Police Station
3102;R.Udaygiri ;21;389;Police Station
3103;Serango ;21;389;Police Station
3104;Kashinagara ;21;389;Police Station
3105;Parlakhemundi ;21;389;Police Station
3106;Gurandi;21;389;Police Station
3107;Rayagada ;21;389;Police Station
3108;Garabandha;21;389;Police Station
3110;Gochhapada;21;390;Police Station
3111;Phulabani ;21;390;Police Station
3112;Phulabani Town  ;21;390;Police Station
3113;Khajuripada;21;390;Police Station
3114;G.Udayagiri;21;390;Police Station
3115;Tikabali;21;390;Police Station
3116;Chakapada ;21;390;Police Station
3117;Sarangagarh ;21;390;Police Station
3118;Phiringia ;21;390;Police Station
3119;Baliguda;21;390;Police Station
3120;Nuagaon;21;390;Police Station
3121;Tumudibandha;21;390;Police Station
3122;Belaghar ;21;390;Police Station
3123;Kotagarh ;21;390;Police Station
3124;Brahmanigaon ;21;390;Police Station
3125;Daringbadi ;21;390;Police Station
3126;Raikia;21;390;Police Station
3127;Kantamal ;21;391;Police Station
3128;Manamunda;21;391;Police Station
3129;Baunsuni ;21;391;Police Station
3130;Baudh Sadar ;21;391;Police Station
3131;Puruna Katak ;21;391;Police Station
3132;Harbhanga ;21;391;Police Station
3133;Dunguripali ;21;392;Police Station
3134;Rampur ;21;392;Police Station
3135;Binika;21;392;Police Station
3136;Ulunda;21;392;Police Station
3137;Biramaharajpur;21;392;Police Station
3138;Subalaya;21;392;Police Station
3139;Sonapur;21;392;Police Station
3140;Tarbha;21;392;Police Station
3141;Loisinga ;21;393;Police Station
3142;Balangir;21;393;Police Station
3143;Tushura;21;393;Police Station
3144;Patnagarh;21;393;Police Station
3145;Khaprakhol ;21;393;Police Station
3146;Turekela ;21;393;Police Station
3147;Belpara ;21;393;Police Station
3148;Saintala;21;393;Police Station
3149;Kantabanji;21;393;Police Station
3150;Bangomunda;21;393;Police Station
3151;Sindhekela ;21;393;Police Station
3152;Titlagarh ;21;393;Police Station
3153;JONK;21;394;Police Station
3154;NUAPADA;21;394;Police Station
3155;KOMNA;21;394;Police Station
3156;KHARIAR;21;394;Police Station
3157;BODEN;21;394;Police Station
3158;SINAPALI;21;394;Police Station
3159;Kesinga;21;395;Police Station
3160;Madanpur Rampur ;21;395;Police Station
3161;Narala ;21;395;Police Station
3162;Lanjigarh  ;21;395;Police Station
3163;Biswanathpur ;21;395;Police Station
3164;Sadar;21;395;Police Station
3165;Kegaon ;21;395;Police Station
3166;Junagarh;21;395;Police Station
3167;Golamunda;21;395;Police Station
3168;Dharamgarh;21;395;Police Station
3169;Kokasara ;21;395;Police Station
3170;Jayapatna;21;395;Police Station
3171;Thuamul Rampur ;21;395;Police Station
3172;Ambadala ;21;396;Police Station
3173;Muniguda;21;396;Police Station
3174;Chandrapur;21;396;Police Station
3175;Bishamakatak;21;396;Police Station
3176;Kalyanasingpur ;21;396;Police Station
3177;Kashipur ;21;396;Police Station
3178;Andirakanch ;21;396;Police Station
3179;Tikiri ;21;396;Police Station
3180;Doraguda ;21;396;Police Station
3181;Rayagada ;21;396;Police Station
3182;Seskhal ;21;396;Police Station
3183;Gunupur;21;396;Police Station
3184;Gudari ;21;396;Police Station
3185;Padmapur;21;396;Police Station
3186;Puttasing ;21;396;Police Station
3187;Raighar ;21;397;Police Station
3188;Kundei ;21;397;Police Station
3189;Umarkote;21;397;Police Station
3190;Chandahandi ;21;397;Police Station
3191;Jharigan;21;397;Police Station
3192;Dabugan;21;397;Police Station
3193;Paparahandi;21;397;Police Station
3194;Kodinga;21;397;Police Station
3195;Kosagumuda ;21;397;Police Station
3196;Nabarangapur P.S;21;397;Police Station
3197;Tentulikhunti ;21;397;Police Station
3198;Khatiguda;21;397;Police Station
3199;Kotpad ;21;398;Police Station
3200;Boriguma ;21;398;Police Station
3201;Bhairabsingipur ;21;398;Police Station
3202;Dasamantapur;21;398;Police Station
3203;Lakshmipur;21;398;Police Station
3204;Narayanpatana ;21;398;Police Station
3205;Bandhugaon ;21;398;Police Station
3206;Kakiriguma ;21;398;Police Station
3207;Koraput ;21;398;Police Station
3208;Koraput Town ;21;398;Police Station
3209;Jeypore ;21;398;Police Station
3210;Kundura;21;398;Police Station
3211;Boipariguda ;21;398;Police Station
3212;Machh kund ;21;398;Police Station
3213;Padua ;21;398;Police Station
3214;Nandapur;21;398;Police Station
3215;Similiguda ;21;398;Police Station
3216;Sunabeda;21;398;Police Station
3217;Damonjodi;21;398;Police Station
3218;Pottangi ;21;398;Police Station
3219;Kotiya ;21;398;Police Station
3220;Malkangiri;21;399;Police Station
3221;Mathili ;21;399;Police Station
3222;Mudulipada ;21;399;Police Station
3223;Chitrakonda;21;399;Police Station
3224;Paparmetla ;21;399;Police Station
3225;Jodamba;21;399;Police Station
3226;Orkel;21;399;Police Station
3227;Kalimela ;21;399;Police Station
3228;Podia;21;399;Police Station
3229;M.V. 79;21;399;Police Station
3230;Motu ;21;399;Police Station
3231;Bharatpur;22;400;Tahsil
3232;Baikunthpur;22;400;Tahsil
3233;Sonhat;22;400;Tahsil
3234;Manendragarh;22;400;Tahsil
3235;Khadganva;22;400;Tahsil
3236;Ramanujganj;22;401;Tahsil
3237;Balrampur;22;401;Tahsil
3238;Wadrafnagar;22;401;Tahsil
3239;Pratappur;22;401;Tahsil
3240;Samri(kusmi);22;401;Tahsil
3241;Shankargarh;22;401;Tahsil
3242;Surajpur;22;401;Tahsil
3243;Oudgi;22;401;Tahsil
3244;Bhaiyathan;22;401;Tahsil
3245;Ramanujnagar;22;401;Tahsil
3246;Premnagar;22;401;Tahsil
3247;Ambikapur;22;401;Tahsil
3248;Lakhanpur;22;401;Tahsil
3249;Udaypur;22;401;Tahsil
3250;Rajpur;22;401;Tahsil
3251;Lundra;22;401;Tahsil
3252;Sitapur;22;401;Tahsil
3253;Batouli;22;401;Tahsil
3254;Mainpat;22;401;Tahsil
3255;Bagicha;22;402;Tahsil
3256;Kansabel;22;402;Tahsil
3257;Jashpur;22;402;Tahsil
3258;Manora;22;402;Tahsil
3259;Kunkuri;22;402;Tahsil
3260;Duldula;22;402;Tahsil
3261;Farsabahar;22;402;Tahsil
3262;Pathalgaon;22;402;Tahsil
3263;Udaipur (Dharamjaigarh);22;403;Tahsil
3264;Lailunga;22;403;Tahsil
3265;Gharghoda;22;403;Tahsil
3266;Tamnar;22;403;Tahsil
3267;Raigarh;22;403;Tahsil
3268;Pusour;22;403;Tahsil
3269;Kharsia;22;403;Tahsil
3270;Sarangarh;22;403;Tahsil
3271;Baramkela;22;403;Tahsil
3272;Katghora;22;404;Tahsil
3273;Poundi-Uproda;22;404;Tahsil
3274;Pali;22;404;Tahsil
3275;Korba;22;404;Tahsil
3276;Kartala;22;404;Tahsil
3277;Janjgir;22;405;Tahsil
3278;Akaltara;22;405;Tahsil
3279;Baloda;22;405;Tahsil
3280;Nawagarh;22;405;Tahsil
3281;Champa;22;405;Tahsil
3282;Sakti;22;405;Tahsil
3283;Pamgarh;22;405;Tahsil
3284;Dabhra;22;405;Tahsil
3285;Malkharoda;22;405;Tahsil
3286;Jaijaipur;22;405;Tahsil
3287;Pendra Road Gorella;22;406;Tahsil
3288;Marwahi;22;406;Tahsil
3289;Pendra;22;406;Tahsil
3290;Lormi;22;406;Tahsil
3291;Kota;22;406;Tahsil
3292;Mungeli;22;406;Tahsil
3293;Pathariya;22;406;Tahsil
3294;Takhatpur;22;406;Tahsil
3295;Bilaspur;22;406;Tahsil
3296;Masturi;22;406;Tahsil
3297;Bilha;22;406;Tahsil
3298;Kawardha;22;407;Tahsil
3299;Bodla;22;407;Tahsil
3300;Sahaspur Lohara;22;407;Tahsil
3301;Pandariya;22;407;Tahsil
3302;Chhuikhadan;22;408;Tahsil
3303;Khairagarh;22;408;Tahsil
3304;Dongargarh;22;408;Tahsil
3305;Rajnandgaon;22;408;Tahsil
3306;Chhuriya;22;408;Tahsil
3307;Dongargaon;22;408;Tahsil
3308;Mohla;22;408;Tahsil
3309;Manpur;22;408;Tahsil
3310;Ambagarh;22;408;Tahsil
3311;Nawagarh;22;409;Tahsil
3312;Bemetara;22;409;Tahsil
3313;Saja;22;409;Tahsil
3314;Thanakhamria;22;409;Tahsil
3315;Berla;22;409;Tahsil
3316;Dhamdha;22;409;Tahsil
3317;Durg;22;409;Tahsil
3318;Patan;22;409;Tahsil
3319;Gunderdehi;22;409;Tahsil
3320;Dondi Luhara;22;409;Tahsil
3321; Balod;22;409;Tahsil
3322;Dondi;22;409;Tahsil
3323;Gurur;22;409;Tahsil
3324;Simga;22;410;Tahsil
3325;Bhatapara;22;410;Tahsil
3326;Baloda Bazar;22;410;Tahsil
3327;Palari;22;410;Tahsil
3328;Kasdol;22;410;Tahsil
3329;Bilaigarh;22;410;Tahsil
3330;Arang;22;410;Tahsil
3331;Abhanpur;22;410;Tahsil
3332;Raipur;22;410;Tahsil
3333;Rajim;22;410;Tahsil
3334;Tilda;22;410;Tahsil
3335;Bindranavagarh(Gariyaband);22;410;Tahsil
3336;Chhura;22;410;Tahsil
3337;Mainpur;22;410;Tahsil
3338;Deobhog;22;410;Tahsil
3339;Basna;22;411;Tahsil
3340;Saraipali;22;411;Tahsil
3341;Mahasamund;22;411;Tahsil
3342;Pithora;22;411;Tahsil
3343;Bagbahra;22;411;Tahsil
3344;Kurud;22;412;Tahsil
3345;Magarlod;22;412;Tahsil
3346;Dhamtari;22;412;Tahsil
3347;Nagri;22;412;Tahsil
3348;Charama;22;413;Tahsil
3349;Bhanupratappur;22;413;Tahsil
3350;Durgkondal;22;413;Tahsil
3351;Kanker;22;413;Tahsil
3352;Narharpur;22;413;Tahsil
3353;Antagarh;22;413;Tahsil
3354;Pakhanjur;22;413;Tahsil
3355;Keskal;22;414;Tahsil
3356;Bade Rajpur;22;414;Tahsil
3357;Kondagaon;22;414;Tahsil
3358;Makdi;22;414;Tahsil
3359;Farasgaon;22;414;Tahsil
3360;Jagdalpur;22;414;Tahsil
3361;Lohandiguda;22;414;Tahsil
3362;Bastanar;22;414;Tahsil
3363;Bastar;22;414;Tahsil
3364;Bakavand;22;414;Tahsil
3365;Tokapal;22;414;Tahsil
3366;Darbha;22;414;Tahsil
3367;Narayanpur;22;415;Tahsil
3368;Orchha;22;415;Tahsil
3369;Dantewada;22;416;Tahsil
3370;Gidam;22;416;Tahsil
3371;Katekalyan;22;416;Tahsil
3372;Kuakonda;22;416;Tahsil
3373;Konta;22;416;Tahsil
3374;Chhindgarh;22;416;Tahsil
3375;Sukma;22;416;Tahsil
3376;Bhopalpattnam;22;417;Tahsil
3377;Usur;22;417;Tahsil
3378;Bijapur;22;417;Tahsil
3379;Bhairamgarh;22;417;Tahsil
3380;Vijaypur;23;418;Tahsil
3381;Beerpur;23;418;Tahsil
3382;Sheopur;23;418;Tahsil
3383;Badoda;23;418;Tahsil
3384;Karahal;23;418;Tahsil
3385;Ambah;23;419;Tahsil
3386;Porsa;23;419;Tahsil
3387;Morena;23;419;Tahsil
3388;Joura;23;419;Tahsil
3389;Kailaras;23;419;Tahsil
3390;Sabalgarh;23;419;Tahsil
3391;Ater;23;420;Tahsil
3392;Bhind;23;420;Tahsil
3393;Mehgaon;23;420;Tahsil
3394;Gormi;23;420;Tahsil
3395;Gohad;23;420;Tahsil
3396;Ron;23;420;Tahsil
3397;Mihona;23;420;Tahsil
3398;Lahar;23;420;Tahsil
3399;Gird;23;421;Tahsil
3400;Pichhore;23;421;Tahsil
3401;Bhitarwar;23;421;Tahsil
3402;Chinour;23;421;Tahsil
3403;Seondha;23;422;Tahsil
3404;Indergarh;23;422;Tahsil
3405;Datia;23;422;Tahsil
3406;Bhander;23;422;Tahsil
3407;Pohri;23;423;Tahsil
3408;Shivpuri;23;423;Tahsil
3409;Narwar;23;423;Tahsil
3410;Karera;23;423;Tahsil
3411;Kolaras;23;423;Tahsil
3412;Badarwas;23;423;Tahsil
3413;Pichhore;23;423;Tahsil
3414;Khaniyadhana;23;423;Tahsil
3415;Niwari;23;424;Tahsil
3416;Orchha;23;424;Tahsil
3417;Prithvipur;23;424;Tahsil
3418;Jatara;23;424;Tahsil
3419;Mohangarh;23;424;Tahsil
3420;Palera;23;424;Tahsil
3421;Baldeogarh;23;424;Tahsil
3422;Khargapur;23;424;Tahsil
3423;Tikamgarh;23;424;Tahsil
3424;Gaurihar;23;425;Tahsil
3425;Laundi;23;425;Tahsil
3426;Chandla;23;425;Tahsil
3427;Nowgong;23;425;Tahsil
3428;Maharajpur;23;425;Tahsil
3429;Chhatarpur;23;425;Tahsil
3430;Rajnagar;23;425;Tahsil
3431;Bada Malhera;23;425;Tahsil
3432;Ghuwara;23;425;Tahsil
3433;Bijawar;23;425;Tahsil
3434;Buxwaha;23;425;Tahsil
3435;Ajaigarh;23;426;Tahsil
3436;Panna;23;426;Tahsil
3437;Devendranagar;23;426;Tahsil
3438;Gunnor;23;426;Tahsil
3439;Amanganj;23;426;Tahsil
3440;Pawai;23;426;Tahsil
3441;Shahnagar;23;426;Tahsil
3442;Raipura;23;426;Tahsil
3443;Bina;23;427;Tahsil
3444;Khurai;23;427;Tahsil
3445;Malthon;23;427;Tahsil
3446;Banda;23;427;Tahsil
3447;Shahgarh;23;427;Tahsil
3448;Rahatgarh;23;427;Tahsil
3449;Sagar;23;427;Tahsil
3450;Garhakota;23;427;Tahsil
3451;Rehli;23;427;Tahsil
3452;Kesli;23;427;Tahsil
3453;Deori;23;427;Tahsil
3454;Hatta;23;428;Tahsil
3455;Patera;23;428;Tahsil
3456;Batiyagarh;23;428;Tahsil
3457;Patharia;23;428;Tahsil
3458;Damoh;23;428;Tahsil
3459;Jabera;23;428;Tahsil
3460;Tendukheda;23;428;Tahsil
3461;Raghurajnagar;23;429;Tahsil
3462;Majhgawan;23;429;Tahsil
3463;Birsinghpur;23;429;Tahsil
3464;Nagod;23;429;Tahsil
3465;Unchahara;23;429;Tahsil
3466;Rampur Baghelan;23;429;Tahsil
3467;Kotar;23;429;Tahsil
3468;Amarpatan;23;429;Tahsil
3469;Ramnagar;23;429;Tahsil
3470;Maihar;23;429;Tahsil
3471;Teonthar;23;430;Tahsil
3472;Jawa;23;430;Tahsil
3473;Sirmour;23;430;Tahsil
3474;Mangawan;23;430;Tahsil
3475;Semaria;23;430;Tahsil
3476;Hanumana;23;430;Tahsil
3477;Mauganj;23;430;Tahsil
3478;Naigarhi;23;430;Tahsil
3479;Huzur;23;430;Tahsil
3480;Raipur - Karchuliyan;23;430;Tahsil
3481;Gurh;23;430;Tahsil
3482;Bandhogarh;23;431;Tahsil
3483;Chandia;23;431;Tahsil
3484;Manpur;23;431;Tahsil
3485;Pali;23;431;Tahsil
3486;Nowrozabad;23;431;Tahsil
3487;Jawad;23;432;Tahsil
3488;Singoli;23;432;Tahsil
3489;Neemuch;23;432;Tahsil
3490;Jiran;23;432;Tahsil
3491;Manasa;23;432;Tahsil
3492;Bhanpura;23;433;Tahsil
3493;Malhargarh;23;433;Tahsil
3494;Garoth;23;433;Tahsil
3495;Shamgarh;23;433;Tahsil
3496;Mandsaur;23;433;Tahsil
3497;Daloda ;23;433;Tahsil
3498;Sitamau;23;433;Tahsil
3499;Suwasara;23;433;Tahsil
3500;Piploda;23;434;Tahsil
3501;Jaora;23;434;Tahsil
3502;Alot;23;434;Tahsil
3503;Tal;23;434;Tahsil
3504;Sailana;23;434;Tahsil
3505;Bajna;23;434;Tahsil
3506;Rawti;23;434;Tahsil
3507;Ratlam;23;434;Tahsil
3508;Khacharod;23;435;Tahsil
3509;Nagda;23;435;Tahsil
3510;Mahidpur;23;435;Tahsil
3511;Ghatiya;23;435;Tahsil
3512;Tarana;23;435;Tahsil
3513;Ujjain;23;435;Tahsil
3514;Badnagar;23;435;Tahsil
3515;Susner;23;436;Tahsil
3516;Nalkheda;23;436;Tahsil
3517;Badod;23;436;Tahsil
3518;Agar;23;436;Tahsil
3519;Shajapur;23;436;Tahsil
3520;Gulana;23;436;Tahsil
3521;Moman Badodiya;23;436;Tahsil
3522;Shujalpur;23;436;Tahsil
3523;Kalapipal;23;436;Tahsil
3524;Tonk Khurd;23;437;Tahsil
3525;Sonkatch;23;437;Tahsil
3526;Dewas;23;437;Tahsil
3527;Kannod;23;437;Tahsil
3528;Satwas;23;437;Tahsil
3529;Bagli;23;437;Tahsil
3530;Hatpiplya;23;437;Tahsil
3531;Khategaon;23;437;Tahsil
3532;Badnawar;23;438;Tahsil
3533;Sardarpur;23;438;Tahsil
3534;Dhar;23;438;Tahsil
3535;Gandhwani;23;438;Tahsil
3536;Kukshi;23;438;Tahsil
3537;Dahi;23;438;Tahsil
3538;Manawar;23;438;Tahsil
3539;Dharampuri;23;438;Tahsil
3540;Depalpur;23;439;Tahsil
3541;Hatod;23;439;Tahsil
3542;Sawer;23;439;Tahsil
3543;Indore;23;439;Tahsil
3544;Mhow ;23;439;Tahsil
3545;Barwaha;23;440;Tahsil
3546;Maheshwar;23;440;Tahsil
3547;Kasrawad;23;440;Tahsil
3548;Segaon;23;440;Tahsil
3549;Bhikangaon;23;440;Tahsil
3550;Khargone;23;440;Tahsil
3551;Gogaon;23;440;Tahsil
3552;Bhagwanpura;23;440;Tahsil
3553;Jhiranya;23;440;Tahsil
3554;Barwani;23;441;Tahsil
3555;Pati;23;441;Tahsil
3556;Thikri;23;441;Tahsil
3557;Anjad;23;441;Tahsil
3558;Rajpur;23;441;Tahsil
3559;Pansemal;23;441;Tahsil
3560;Niwali;23;441;Tahsil
3561;Sendhwa;23;441;Tahsil
3562;Varla;23;441;Tahsil
3563;Jirapur;23;442;Tahsil
3564;Khilchipur;23;442;Tahsil
3565;Rajgarh;23;442;Tahsil
3566;Biaora;23;442;Tahsil
3567;Sarangpur;23;442;Tahsil
3568;Narsinghgarh;23;442;Tahsil
3569;Pachore;23;442;Tahsil
3570;Lateri;23;443;Tahsil
3571;Sironj;23;443;Tahsil
3572;Kurwai;23;443;Tahsil
3573;Basoda;23;443;Tahsil
3574;Tyonda;23;443;Tahsil
3575;Nateran;23;443;Tahsil
3576;Shamshabad;23;443;Tahsil
3577;Gyaraspur;23;443;Tahsil
3578;Gulabganj;23;443;Tahsil
3579;Vidisha;23;443;Tahsil
3580;Berasia;23;444;Tahsil
3581;Huzur;23;444;Tahsil
3582;Sehore;23;445;Tahsil
3583;Shyampur;23;445;Tahsil
3584;Ashta;23;445;Tahsil
3585;Jawar;23;445;Tahsil
3586;Ichhawar;23;445;Tahsil
3587;Nasrullaganj;23;445;Tahsil
3588;Budni;23;445;Tahsil
3589;Rehti;23;445;Tahsil
3590;Raisen;23;446;Tahsil
3591;Gairatganj;23;446;Tahsil
3592;Begamganj;23;446;Tahsil
3593;Goharganj;23;446;Tahsil
3594;Baraily;23;446;Tahsil
3595;Badi;23;446;Tahsil
3596;Silwani;23;446;Tahsil
3597;Udaipura;23;446;Tahsil
3598;Bhainsdehi;23;447;Tahsil
3599;Athner;23;447;Tahsil
3600;Betul ;23;447;Tahsil
3601;Chicholi;23;447;Tahsil
3602;Ghoda Dongri;23;447;Tahsil
3603;Shahpur;23;447;Tahsil
3604;Multai;23;447;Tahsil
3605;Amla;23;447;Tahsil
3606;Khirkiya;23;448;Tahsil
3607;Sirali;23;448;Tahsil
3608;Harda;23;448;Tahsil
3609;Handiya;23;448;Tahsil
3610;Timarni;23;448;Tahsil
3611;Rehatgaon;23;448;Tahsil
3612;Seoni-Malwa;23;449;Tahsil
3613;Itarsi;23;449;Tahsil
3614;Hoshangabad;23;449;Tahsil
3615;Dolariya;23;449;Tahsil
3616;Babai;23;449;Tahsil
3617;Sohagpur;23;449;Tahsil
3618;Pipariya;23;449;Tahsil
3619;Bankhedi;23;449;Tahsil
3620;Murwara;23;450;Tahsil
3621;Rithi;23;450;Tahsil
3622;Barhi;23;450;Tahsil
3623;Badwara;23;450;Tahsil
3624;Vijayraghavgarh;23;450;Tahsil
3625;Bahoriband;23;450;Tahsil
3626;Dhimarkheda;23;450;Tahsil
3627;Sihora;23;451;Tahsil
3628;Majholi;23;451;Tahsil
3629;Patan;23;451;Tahsil
3630;Shahpura;23;451;Tahsil
3631;Jabalpur;23;451;Tahsil
3632;Panagar;23;451;Tahsil
3633;Kundam;23;451;Tahsil
3634;Gotegaon;23;452;Tahsil
3635;Gadarwara;23;452;Tahsil
3636;Narsimhapur;23;452;Tahsil
3637;Kareli;23;452;Tahsil
3638;Tendukheda;23;452;Tahsil
3639;Shahpura;23;453;Tahsil
3640;Dindori ;23;453;Tahsil
3641;Niwas;23;454;Tahsil
3642;Narayanganj;23;454;Tahsil
3643;Mandla;23;454;Tahsil
3644;Ghughari;23;454;Tahsil
3645;Bichhiya;23;454;Tahsil
3646;Nainpur;23;454;Tahsil
3647;Tamia;23;455;Tahsil
3648;Amarwara;23;455;Tahsil
3649;Harrai;23;455;Tahsil
3650;Chaurai;23;455;Tahsil
3651;Jamai;23;455;Tahsil
3652;Parasia;23;455;Tahsil
3653;Umreth;23;455;Tahsil
3654;Chhindwara;23;455;Tahsil
3655;Mohkhed;23;455;Tahsil
3656;Sausar;23;455;Tahsil
3657;Bichhua;23;455;Tahsil
3658;Pandhurna;23;455;Tahsil
3659;Lakhnadon;23;456;Tahsil
3660;Chhapara;23;456;Tahsil
3661;Ghansaur;23;456;Tahsil
3662;Dhanora;23;456;Tahsil
3663;Keolari;23;456;Tahsil
3664;Seoni;23;456;Tahsil
3665;Barghat;23;456;Tahsil
3666;Kurai;23;456;Tahsil
3667;Katangi;23;457;Tahsil
3668;Tirodi;23;457;Tahsil
3669;Waraseoni;23;457;Tahsil
3670;Khairlanji;23;457;Tahsil
3671;Lalbarra;23;457;Tahsil
3672;Balaghat;23;457;Tahsil
3673;Kirnapur;23;457;Tahsil
3674;Baihar;23;457;Tahsil
3675;Paraswada;23;457;Tahsil
3676;Lanji;23;457;Tahsil
3677;Guna;23;458;Tahsil
3678;Bamori;23;458;Tahsil
3679;Raghogarh;23;458;Tahsil
3680;Maksoodangarh;23;458;Tahsil
3681;Kumbhraj;23;458;Tahsil
3682;Aron;23;458;Tahsil
3683;Chachaura;23;458;Tahsil
3684;Isagarh;23;459;Tahsil
3685;Chanderi;23;459;Tahsil
3686;Ashoknagar;23;459;Tahsil
3687;Shadhora;23;459;Tahsil
3688;Mungaoli;23;459;Tahsil
3689;Beohari;23;460;Tahsil
3690;Jaisinghnagar;23;460;Tahsil
3691;Sohagpur;23;460;Tahsil
3692;Jaitpur;23;460;Tahsil
3693;Kotma;23;461;Tahsil
3694;Anuppur;23;461;Tahsil
3695;Jaithari;23;461;Tahsil
3696;Pushparajgarh;23;461;Tahsil
3697;Rampur Naikin;23;462;Tahsil
3698;Churhat;23;462;Tahsil
3699;Gopadbanas;23;462;Tahsil
3700;Sihawal;23;462;Tahsil
3701;Majhauli;23;462;Tahsil
3702;Kusmi;23;462;Tahsil
3703;Chitrangi;23;463;Tahsil
3704;Deosar;23;463;Tahsil
3705;Singrauli;23;463;Tahsil
3706;Thandla;23;464;Tahsil
3707;Petlawad;23;464;Tahsil
3708;Meghnagar;23;464;Tahsil
3709;Jhabua;23;464;Tahsil
3710;Ranapur;23;464;Tahsil
3711;Bhavra;23;465;Tahsil
3712;Jobat;23;465;Tahsil
3713;Alirajpur;23;465;Tahsil
3714;Harsud;23;466;Tahsil
3715;Khalwa;23;466;Tahsil
3716;Khandwa;23;466;Tahsil
3717;Punasa;23;466;Tahsil
3718;Pandhana;23;466;Tahsil
3719;Burhanpur;23;467;Tahsil
3720;Khaknar;23;467;Tahsil
3721;Nepanagar;23;467;Tahsil
3722;Lakhpat;24;468;Taluka
3723;Rapar;24;468;Taluka
3724;Bhachau;24;468;Taluka
